 ,Area,Mean,Min,Max,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,3813.566,77.528,14,148,308.068,83.908,1316,300,99.345,70.357
2,637.059,98.307,44,148,105.040,36.381,865,686,41.496,27.010
3,6842.890,121.544,30,148,583.511,145.114,982,921,79.177,79.295
4,2625.122,57.211,0,148,252.044,73.250,1079,1213,70.787,57.385
