 ,Area,Mean,Min,Max,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,7497.403,126.847,66,155,1411.117,148.023,1552,232,69.730,118.919
2,45021.766,102.722,1,155,5048.341,480.718,209,271,94.990,352.172
3,2488.553,120.179,61,155,470.313,96.324,251,369,19.622,60.603
4,1084.929,124.028,70,155,239.213,61.665,60,396,163.652,36.744
5,593.817,133.538,84,155,141.635,41.033,206,505,127.972,24.859
6,428.245,140.744,109,155,176.956,43.097,150,846,113.749,25.562
