 ,Area,Mean,Min,Max,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,10984.041,100.165,0,147,1631.731,173.032,934,965,21.067,109.019
2,350.517,126.015,78,147,190.951,42.169,1854,1027,33.453,27.429
3,951.684,93.362,0,147,142.972,40.077,2013,1912,99.019,33.930
